Row number,avg_monthly_hrs,department,filed_complaint,last_evaluation,n_projects,recently_promoted,salary,satisfaction,status,tenure
456,157,engineering,,0.881788167,4,,medium,0.985182807,Employed,3
457,135,temp,,,2,,low,,Employed,
458,280,information_technology,,0.841445493,5,,low,0.219769939,Employed,4
459,240,sales,,0.508320586,5,,medium,0.707250235,Employed,2
460,225,sales,,0.953944817,5,,high,0.881812728,Employed,4
461,242,sales,,0.48235485,5,,medium,0.825347735,Employed,3
462,151,admin,1,0.799742167,3,,low,0.810713426,Employed,3
463,212,sales,,0.759058321,4,,low,0.966334871,Employed,3
464,231,sales,,0.5364285,6,,low,0.255404871,Employed,4
465,252,engineering,,0.973801046,3,,medium,0.726406092,Employed,3
466,234,support,,,3,,medium,0.927016975,Employed,2
467,220,management,1,0.671339563,4,,high,0.585283571,Employed,3
468,285,support,,,2,,medium,0.821812807,Employed,2
469,265,sales,,0.874097129,4,,low,0.880217631,Left,6
470,210,engineering,,0.733567644,5,,medium,0.541301166,Employed,5
471,265,engineering,,0.923105114,4,,medium,0.633758893,Employed,4
472,179,support,,0.807970751,5,,low,0.358591772,Employed,5
473,253,sales,,0.592396977,3,,medium,0.841573522,Employed,2
474,260,sales,1,0.602434044,4,,low,0.680816424,Employed,2
475,128,management,,0.487560526,2,,low,0.358375989,Left,3
476,135,finance,,,4,,medium,0.562978305,Employed,3
477,228,support,1,0.902710937,5,,low,0.908655138,Left,5
478,153,sales,1,0.675456665,4,,low,0.639945044,Employed,3
479,244,sales,,0.807118783,5,,low,0.730152267,Left,6
480,157,sales,,0.503556242,2,,low,0.328296702,Left,3
481,243,sales,,1,5,,medium,0.872868993,Employed,6
482,261,IT,,0.697879092,3,,medium,0.641698315,Employed,2
483,183,sales,,,3,,low,0.491071351,Employed,3
484,152,product,,0.555577028,2,,medium,0.500259332,Left,3
485,291,product,,0.876972626,6,,low,0.066848617,Left,4
486,139,IT,,0.785527091,3,,medium,1,Employed,2
487,139,IT,1,,4,,low,0.728042269,Employed,3
488,141,sales,,0.506779579,4,,low,0.854734098,Employed,3
489,193,sales,,0.408254955,3,,medium,0.573769865,Employed,6
490,225,engineering,,0.697944783,5,,low,0.607497866,Employed,4
491,241,finance,,0.914925388,4,,medium,0.673054985,Employed,4
492,238,management,1,,4,,low,0.865159534,Employed,3
493,158,engineering,,,3,,low,0.773133821,Employed,2
494,96,temp,1,,1,,medium,,Employed,
495,204,finance,1,0.945769929,4,,low,0.258896491,Left,4
496,155,support,,0.986776503,3,,medium,0.60047156,Employed,3
497,106,finance,,0.765561984,3,,low,0.568422232,Employed,2
498,240,support,,0.745249515,3,,medium,0.528644856,Employed,3
499,189,marketing,,0.508058934,6,,medium,0.218737624,Employed,4
500,129,IT,,,2,,medium,0.356475624,Left,3
501,141,sales,,0.995470367,3,,low,0.93011513,Employed,3
502,188,support,1,0.973730588,3,,medium,0.964416801,Employed,3
503,150,product,,0.914047052,4,,low,0.723210967,Employed,2
504,146,support,,0.64386545,5,,low,0.761153325,Employed,3
505,261,sales,,0.748130619,4,,high,0.762597294,Employed,3
506,255,engineering,,0.631158856,2,,low,0.693183067,Left,3
507,182,engineering,,0.569214514,3,,medium,0.753154882,Employed,2
508,193,engineering,,0.591407643,3,,low,0.237438066,Employed,2
509,215,sales,,0.770642598,6,,medium,0.835060684,Employed,5
510,261,sales,,0.857788896,5,,low,0.802307348,Left,5
511,265,product,,0.799301749,3,,medium,0.896606449,Employed,3
512,262,sales,,0.890931296,5,,medium,0.831462863,Left,6
513,220,sales,1,0.940621427,4,1,medium,0.647585758,Employed,3
514,174,sales,1,0.529640674,5,,medium,0.543303928,Employed,3
515,155,sales,,0.332260604,5,,low,0.983792301,Employed,3
516,211,product,,0.990660015,3,,low,0.883764843,Employed,2
517,278,information_technology,,1,3,,medium,0.164771882,Left,4
518,210,support,,,3,,low,0.999704169,Employed,2
519,131,product,,0.536087746,2,,medium,0.352268931,Left,3
520,222,product,,0.914559427,5,,low,0.894390055,Left,6
521,128,sales,,0.442085218,2,,low,0.404639982,Left,3
522,139,support,,0.962097536,5,,medium,1,Employed,3
523,309,support,,0.885048698,6,,low,0.053646167,Left,4
524,201,sales,1,0.605891599,4,,medium,0.921800048,Employed,2
525,253,sales,,0.496684423,2,,low,0.658839774,Left,3
526,260,product,,0.77683042,4,,medium,0.906327973,Employed,3
527,143,support,,0.772990073,3,,low,0.992910231,Employed,3
528,140,support,,0.595628937,5,,high,0.476181755,Employed,3
529,160,finance,,0.591196589,2,,low,0.418741312,Left,3
530,157,finance,,0.80960937,3,,low,0.648090098,Employed,2
531,145,management,,0.87477901,5,,low,0.208233672,Employed,3
532,255,IT,,0.931978798,5,,medium,0.58913949,Employed,2
533,153,finance,,,2,,low,0.356232031,Left,3
534,309,engineering,,0.89441976,7,,low,0.123986732,Left,4
535,145,IT,,0.538776384,2,,low,0.336690257,Left,3
536,150,finance,,,4,,high,0.876746678,Employed,3
537,280,product,,0.932869757,6,,medium,0.061677663,Left,4
538,255,product,1,0.556559402,3,,medium,0.212539202,Employed,3
539,248,sales,,0.873771369,4,,low,0.980276925,Employed,2
540,254,support,,0.916796017,5,,low,0.673960675,Employed,2
541,209,product,,0.82951674,3,,high,0.930120037,Employed,2
542,120,engineering,,0.362106182,3,,low,0.466077704,Employed,6
543,196,admin,,,3,,low,0.809831137,Employed,3
544,290,support,,0.877736903,6,,low,0.066613871,Left,4
545,267,support,,0.456536953,4,,high,0.132549026,Employed,6
546,161,engineering,,0.521825566,5,,high,0.629335252,Left,5
547,156,engineering,,0.427001309,2,,low,0.494285222,Left,3
548,174,sales,,0.776421772,3,,medium,0.864916553,Employed,3
549,259,support,,0.761654213,3,,medium,0.66520724,Employed,3
550,124,sales,,0.549301938,2,,low,0.267521889,Employed,3
551,160,support,,0.516661223,2,,medium,0.41645412,Left,3
552,284,sales,,0.875487842,6,,medium,0.112887316,Left,4
553,151,support,1,0.974108747,5,,low,0.16377484,Employed,3
554,192,support,,,2,,medium,0.736556031,Employed,3
555,210,engineering,1,1,5,,low,1,Employed,6
556,187,,,0.665927287,2,,low,0.414366745,Employed,3
557,148,support,,,2,,low,0.409326191,Left,3
558,158,procurement,,,2,,medium,0.792824801,Employed,3
559,114,management,1,0.66995639,3,,low,0.79926201,Employed,6
560,202,engineering,,0.645020355,3,,medium,0.594358449,Employed,3
561,245,sales,,0.727317094,4,,low,0.868776851,Employed,2
562,264,support,,,2,,low,0.699239896,Employed,3
563,204,support,,,4,,low,0.746607948,Employed,2
564,215,sales,,0.802749506,5,,low,0.658415208,Employed,3
565,190,admin,,0.690477045,4,,low,0.887185785,Employed,3
566,252,sales,,0.903984678,3,,low,0.709158355,Employed,2
567,127,management,,,2,,medium,0.438003706,Left,3
568,255,support,,0.917034036,7,,low,0.150519071,Left,4
569,144,engineering,,0.675053774,4,,low,0.537567341,Employed,4
570,249,engineering,,0.921324771,3,,high,0.537554955,Employed,3
571,256,support,,0.961360196,6,,low,0.152973707,Left,4
572,170,engineering,,0.709547586,3,,low,0.932131637,Employed,3
573,264,engineering,1,0.786235053,2,,medium,0.78029763,Employed,3
574,287,engineering,,0.881968854,6,,low,0.089849676,Left,4
575,224,engineering,,0.485625905,3,,medium,0.893799095,Employed,3
576,158,engineering,,0.569687453,3,,medium,0.955494967,Employed,4
577,184,product,1,,5,,medium,0.961012665,Employed,2
578,254,sales,1,0.938549316,6,,medium,0.167459221,Left,4
579,129,management,,,2,,low,0.488907136,Left,3
580,225,engineering,,0.901764172,6,,low,0.714603026,Employed,4
581,226,finance,1,1,5,,low,0.256620116,Employed,4
582,190,sales,,0.629869433,4,,medium,0.66372071,Employed,2
583,143,support,,0.551732065,4,,low,0.955916227,Employed,3
584,270,engineering,1,0.629301908,3,,high,1,Employed,4
585,198,procurement,,0.392974032,5,,medium,0.434208787,Employed,5
586,261,sales,,1,4,,medium,0.970078583,Employed,4
587,221,engineering,,0.579024157,3,,low,1,Employed,3
588,125,procurement,,0.463301964,3,,low,0.837237032,Employed,4
589,237,engineering,1,0.78902808,3,,low,0.43920583,Employed,3
590,197,product,,0.467195839,3,,medium,0.557427095,Employed,3
591,247,finance,,0.848929314,4,,high,0.673477243,Employed,4
592,273,support,,0.734583212,3,,low,0.520728167,Left,6
593,136,sales,,0.422088874,2,,medium,0.454701805,Left,3
594,148,support,,0.500282987,2,,low,0.431430661,Left,3
595,158,IT,,0.488045168,4,,low,0.549955844,Employed,2
596,253,product,1,0.951467272,4,,low,0.128262149,Employed,5
597,250,engineering,,0.883365177,4,,low,0.913673803,Employed,3
598,285,sales,,0.645973394,3,,low,1,Employed,6
599,223,sales,,0.500671643,4,,low,1,Employed,2
600,167,engineering,,1,3,,low,0.629819182,Employed,2
601,190,support,,0.510683675,2,,low,0.478013055,Employed,4
602,269,,1,0.865227114,4,,medium,0.695704696,Employed,2
603,251,IT,,0.950280354,4,,low,0.578012506,Employed,2
604,151,support,1,0.950575447,5,,low,0.243119184,Employed,3
605,230,admin,,0.853519735,3,1,medium,0.803537398,Employed,3
606,186,sales,,0.679567943,3,,medium,0.604182177,Employed,3
607,267,support,,0.87135208,5,,low,0.786843149,Left,6
608,258,sales,,0.827082781,4,1,medium,1,Employed,7
609,267,IT,,0.46121636,4,,medium,0.507437081,Employed,3
610,255,sales,,0.95532924,4,,low,0.787524328,Left,6
611,234,support,,0.756528006,5,,low,0.731178201,Employed,3
612,264,finance,,0.86768368,5,,high,0.692998086,Employed,3
613,136,management,,0.523151731,2,,low,0.419350329,Left,3
614,132,support,,0.505625097,6,,medium,0.382358165,Employed,2
615,286,sales,,0.874473344,7,,low,0.10976316,Left,4
616,155,engineering,,0.490070916,2,,medium,0.436849484,Left,3
617,158,marketing,,0.85272576,3,,medium,0.94057408,Employed,7
618,139,management,,0.64506548,3,,high,0.578241983,Employed,4
619,163,sales,,0.506677797,4,,medium,0.589900051,Employed,3
620,162,marketing,,,5,,high,0.725700733,Employed,3
621,212,IT,,0.678239761,4,,medium,0.895936812,Employed,4
622,193,engineering,,0.429440687,4,,medium,0.271588447,Employed,4
623,129,marketing,,0.585854978,2,,high,0.479842419,Left,3
624,256,product,,0.742374024,6,,high,0.434329669,Employed,4
625,247,sales,,0.800369987,5,,low,0.84630596,Employed,3
626,211,sales,,0.985178143,5,,medium,0.657500555,Employed,3
627,231,IT,,0.87783955,3,,medium,0.857553813,Employed,3
628,153,product,,0.557817041,2,,low,0.335857862,Left,3
629,252,support,,0.524591442,3,,medium,0.88530378,Employed,2
630,240,finance,,0.753897021,4,,low,1,Employed,4
631,148,sales,,1,3,,low,0.985029427,Employed,4
632,213,information_technology,1,0.784842544,3,,medium,0.676006134,Employed,3
633,182,sales,,0.899903605,3,,low,0.52206076,Employed,10
634,198,marketing,,0.567595957,3,,low,0.754252628,Employed,2
635,117,marketing,,0.466025159,4,1,medium,0.297046035,Employed,10
636,150,support,,0.575728913,2,,low,0.4505027,Left,3
637,248,management,,0.623586713,2,,low,0.837065594,Employed,6
638,156,sales,,0.558558177,2,,medium,0.422215623,Left,3
639,163,engineering,,0.626615264,4,,low,0.482940562,Employed,2
640,261,engineering,,0.948738376,4,,medium,0.806825046,Left,5
641,195,sales,,0.903909403,4,,low,0.871241116,Employed,3
642,239,IT,,0.824230133,4,,low,0.776066076,Left,6
643,149,marketing,1,0.729535517,3,,medium,0.67660921,Employed,3
644,240,IT,,0.707785251,3,,low,0.560037267,Employed,3
645,234,support,,,4,,low,0.551152427,Employed,3
646,220,engineering,1,0.84953047,3,,high,0.898126128,Employed,3
647,136,support,,0.503641449,2,,medium,0.351784032,Left,3
648,138,engineering,1,0.663589951,3,,low,0.916486401,Employed,4
649,215,sales,,0.569628349,4,,low,0.621049267,Employed,2
650,258,sales,,,4,,medium,0.460338502,Employed,3
651,145,sales,,0.867274029,3,,medium,0.643875954,Employed,3
652,185,sales,,0.632071961,3,,low,0.475767006,Employed,3
653,245,sales,,0.748369703,4,,low,0.722275228,Employed,2
654,143,support,1,0.515950812,3,,low,0.754567587,Employed,4
655,142,product,,0.564768454,2,,medium,0.349757964,Left,3
656,251,marketing,,0.9445815,4,,medium,0.829317377,Left,5
657,264,engineering,,0.963530143,5,,medium,0.743030116,Left,5
658,170,sales,,0.464677644,5,,low,0.841173843,Employed,3
659,155,engineering,1,0.495675289,3,,medium,0.44717457,Employed,2
660,169,support,,0.791978769,5,,medium,0.199776867,Employed,4
661,193,IT,,0.710764908,4,,low,0.817062658,Employed,4
662,200,sales,1,,3,,medium,0.840119774,Employed,2
663,172,sales,,0.856689493,4,,medium,0.679528222,Employed,3
664,100,support,,0.518803059,3,,medium,0.160582077,Employed,4
665,260,engineering,,0.729134065,5,,medium,0.925468412,Employed,6
666,245,engineering,1,,4,1,low,0.607095969,Employed,3
667,222,support,,0.759231919,4,,medium,0.8049805,Employed,3
668,253,engineering,,1,5,,medium,0.908316122,Employed,2
669,174,sales,,0.601595369,5,,medium,0.162011723,Employed,6
670,310,engineering,,1,6,,low,0.073254564,Left,4
671,279,sales,,0.901400714,6,,low,0.117136222,Left,4
672,200,sales,,0.641865118,2,,medium,0.84777895,Employed,3
673,153,support,,0.817484012,3,,medium,0.738235516,Employed,10
674,155,support,1,0.663489386,4,,low,0.489097293,Employed,5
675,201,sales,,,3,,low,0.593309544,Employed,2
676,177,sales,,0.43725018,2,,medium,0.193726885,Employed,6
677,156,sales,,0.511889076,2,,medium,0.391132648,Left,3
678,238,IT,,0.850040633,3,,medium,0.784580589,Employed,3
679,253,support,,,3,,medium,0.484203453,Employed,2
680,199,support,,0.502410313,3,,medium,0.923908436,Employed,2
681,279,engineering,,0.782688662,5,,low,0.060914886,Left,4
682,160,finance,1,0.938675552,5,,medium,0.81344515,Employed,4
683,122,IT,,0.564304407,2,,low,0.870050426,Employed,2
684,189,support,,0.50708832,5,,medium,0.815288974,Employed,2
685,128,sales,,0.523759244,2,,low,0.449708452,Left,3
686,233,sales,,,3,1,medium,0.470477035,Employed,3
687,134,IT,,,5,,high,0.705559241,Employed,3
688,237,sales,,0.77224986,2,,medium,1,Employed,3
689,207,support,,,4,,low,0.617747829,Employed,2
690,245,management,,0.738777706,4,,medium,0.54756784,Employed,3
691,243,sales,,,3,,medium,0.911121647,Employed,2
692,184,sales,,0.974729229,4,,medium,0.682036268,Employed,7
693,179,sales,,0.831341044,5,,low,0.623282683,Employed,2
694,307,support,,0.908472415,5,,low,0.16418321,Left,4
695,155,IT,,0.731661177,5,,medium,0.849505954,Employed,3
696,275,admin,,,4,,medium,0.643979808,Employed,3
697,134,sales,,0.78060287,4,,medium,0.655748666,Employed,3
698,306,engineering,,0.893635479,6,,low,0.166865513,Left,4
699,235,product,,0.638484392,5,,low,0.614638176,Employed,2
700,168,sales,,0.890336796,3,,high,0.933749547,Employed,2
701,248,engineering,,,2,,low,0.828901335,Employed,3
702,228,IT,1,0.751374477,4,,medium,0.697835435,Employed,2
703,125,engineering,,0.972843995,3,,medium,0.834184827,Employed,3
704,176,support,1,0.803649482,4,,medium,0.755602089,Employed,4
705,154,support,1,0.883602937,5,,low,0.521000429,Employed,2
706,128,engineering,,0.445926376,2,,low,0.390516762,Left,3
707,202,support,,0.572290236,5,,medium,0.658964725,Employed,3
708,160,marketing,,0.531852615,4,,medium,0.852591855,Employed,3
709,286,sales,,0.644382023,6,,low,0.544135036,Employed,4
710,197,,,0.862789208,3,,medium,0.368101244,Employed,6
711,144,finance,,0.453523616,2,,low,0.408149722,Left,3
712,158,support,,0.811171562,4,,high,0.54586808,Employed,3
713,144,IT,,0.61671955,2,,high,0.900386967,Employed,3
714,128,information_technology,,0.562346318,3,,medium,0.668113649,Employed,3
715,292,support,,0.869591654,6,,low,0.060851935,Left,4
716,229,information_technology,,0.477810792,4,,high,0.641921714,Employed,3
717,243,sales,,0.774293131,5,,low,1,Employed,3
718,271,sales,,0.566701439,3,,medium,0.841840869,Employed,7
719,138,support,,0.440180157,2,,low,0.423469947,Left,3
720,229,,,0.966359672,4,,medium,0.869165073,Left,6
721,235,sales,,0.913812132,4,,low,0.782380477,Left,5
722,153,support,,0.515227377,2,,low,0.338423894,Left,3
723,183,engineering,1,,4,,medium,0.69216755,Employed,2
724,283,marketing,,0.417892034,5,,low,0.626961575,Employed,5
725,126,support,,0.462934018,2,,medium,0.335780366,Left,3
726,178,sales,,0.642544524,3,1,low,0.519035821,Employed,2
727,175,sales,,0.563123391,3,,medium,0.900855969,Employed,4
728,143,product,,0.480749833,2,,medium,0.448665257,Left,3
729,230,sales,,0.736159236,5,,medium,0.82886404,Employed,2
730,106,support,1,0.378130765,2,,medium,0.391956538,Employed,3
731,138,support,,0.5185145,2,,low,0.490679096,Left,3
732,194,support,,,2,,low,0.543277606,Employed,2
733,151,product,,0.438951146,2,,low,0.38902321,Left,3
734,245,,1,0.851002428,3,,low,0.621522363,Employed,2
735,138,temp,,,3,,medium,,Employed,
736,248,sales,,0.760459572,5,,medium,0.521643986,Employed,3
737,226,product,,0.896388194,4,,medium,0.828176257,Left,5
738,253,sales,,1,4,,low,0.795731079,Left,5
739,155,management,,1,4,,low,0.851026948,Employed,3
740,226,sales,,0.51942711,5,,low,0.824262788,Employed,4
741,150,IT,,0.914286079,6,,medium,0.642483927,Employed,5
742,165,sales,,0.666883397,5,,medium,0.598666502,Employed,2
743,196,support,,0.982221594,4,,medium,0.620825556,Employed,3
744,307,engineering,,0.964007482,6,,low,0.073634746,Left,4
745,184,,,0.720983384,4,,medium,1,Employed,3
746,259,sales,,0.627583189,5,,low,0.762133112,Employed,3
747,309,support,,0.875607433,6,,low,0.08703664,Left,4
748,131,sales,,0.480685783,2,,low,0.378230315,Left,3
749,141,sales,,0.613424115,3,,medium,0.736067031,Employed,2
750,145,sales,,0.427873597,2,,medium,0.530302963,Employed,3
751,271,sales,,0.95466635,2,,low,0.574127025,Employed,3
752,244,support,,0.794210549,4,,medium,0.528973624,Employed,2
753,99,temp,,,1,,medium,,Employed,
754,222,IT,,0.801847636,3,,medium,0.696542157,Employed,3
755,214,engineering,,0.807278143,4,,low,0.495612959,Employed,2
756,294,engineering,,0.776447876,6,,medium,0.164345411,Left,4
757,162,finance,,1,5,,low,0.914395273,Employed,3
758,257,support,,0.661232847,3,,low,0.747089539,Employed,3
759,156,management,,0.720952677,3,,medium,0.734933439,Employed,8
760,239,finance,,0.701162393,4,,low,0.467825596,Employed,2
761,144,sales,,0.728341327,3,,medium,0.597307686,Employed,5
762,166,sales,,0.69028459,2,,medium,0.607498247,Employed,3
763,216,engineering,,1,4,,low,0.753577598,Left,6
764,310,engineering,,0.751049695,6,,medium,0.063736231,Left,4
765,249,product,,0.681618247,6,,medium,0.520230539,Employed,5
766,193,engineering,,0.734098881,3,,medium,1,Employed,3
767,229,engineering,,0.954948907,4,,medium,1,Employed,2
768,104,temp,,,2,,medium,,Employed,
769,167,support,,0.367433546,3,,low,0.329448997,Employed,10
770,196,finance,,,4,,medium,0.927668757,Employed,2
771,168,engineering,,0.877014804,3,1,medium,0.85001856,Employed,3
772,201,support,,0.769414906,3,,low,0.926575538,Employed,3
773,210,marketing,1,0.53076449,3,,medium,0.870292943,Employed,4
774,259,marketing,,0.590588566,4,,low,0.827743508,Employed,3
775,168,product,,0.517706428,4,,medium,0.566821728,Employed,3
776,209,IT,,0.815926698,4,,medium,0.793123549,Employed,4
777,198,engineering,,0.926780154,5,,low,0.875852402,Employed,3
778,252,sales,,0.68065361,3,,low,0.625211223,Employed,3
779,142,support,,0.584749378,2,,low,0.440799281,Left,3
780,137,IT,,0.93155448,4,,medium,0.771245542,Employed,3
781,155,engineering,,0.424183052,5,,medium,0.392735765,Employed,3
782,166,sales,,0.775628952,2,,medium,0.602929278,Employed,3
783,127,engineering,,0.463548701,2,,low,0.419821063,Left,3
784,162,IT,,0.490633238,3,,medium,0.775681922,Employed,2
785,251,finance,1,0.931572037,3,,medium,0.548175476,Employed,3
786,198,engineering,,0.959138288,3,,medium,0.752773931,Employed,2
787,257,support,,,3,,medium,0.944941581,Employed,3
